year,facility_id,parent_company_raw,owner_segment,share,facility_co2e_tonnes,ticker,attributed_co2e_tonnes
2020,1013773,DOMINION ENERGY INC (100%),DOMINION ENERGY INC,1.0,8104.55,D,8104.55
2020,1013786,TARGA RESOURCES CORP (100%),TARGA RESOURCES CORP,1.0,26921.791357498198,TRGP,26921.791357498198
2020,1013787,TARGA RESOURCES CORP (100%),TARGA RESOURCES CORP,1.0,59733.2528547325,TRGP,59733.2528547325
2020,1013813,LYONDELLBASELL INDUSTRIES INC (50%); SASOL USA CORP (50%),LYONDELLBASELL INDUSTRIES INC,0.5,118667.92199999999,LYB,59333.960999999996
2020,1013826,KINDER MORGAN INC (100%),KINDER MORGAN INC,1.0,35771.176,KMI,35771.176
2020,1013827,KINDER MORGAN INC (100%),KINDER MORGAN INC,1.0,28863.25,KMI,28863.25
2020,1013838,KINDER MORGAN INC (35%); MGI ENTERPRISES US LLC (35%); MIT PIPELINE INVESTMENT AMERICAS INC (30%),KINDER MORGAN INC,0.35,35064.867999999995,KMI,12272.703799999997
2020,1013856,ATMOS ENERGY CORP (100%),ATMOS ENERGY CORP,1.0,84077.55,ATO,84077.55
2020,1013863,ENTERGY CORP (100%),ENTERGY CORP,1.0,66891.952,ETR,66891.952
2020,1013864,ENTERGY CORP (100%),ENTERGY CORP,1.0,3592.9359999999997,ETR,3592.9359999999997
2020,1013875,DTE ENERGY CO (100%),DTE ENERGY CO,1.0,140314.772,DTE,140314.772
2020,1013877,ENTERGY CORP (100%),ENTERGY CORP,1.0,99913.82400000001,ETR,99913.82400000001
2020,1013878,ENTERGY CORP (100%),ENTERGY CORP,1.0,1193412.076,ETR,1193412.076
2020,1013883,BERKSHIRE HATHAWAY INC (100%),BERKSHIRE HATHAWAY INC,1.0,25374.604,BRK.B,25374.604
2020,1013886,BERKSHIRE HATHAWAY INC (100%),BERKSHIRE HATHAWAY INC,1.0,31904.431999999997,BRK.B,31904.431999999997
2020,1013899,PFIZER INC (100%),PFIZER INC,1.0,27900.344,PFE,27900.344
2020,1013907,NEXTERA ENERGY INC (100%),NEXTERA ENERGY INC,1.0,35889.328,NEE,35889.328
2020,1013917,AIR PRODUCTS & CHEMICALS INC (100%),AIR PRODUCTS & CHEMICALS INC,1.0,239321.0,APD,239321.0
2020,1013922,NEXTERA ENERGY INC (100%),NEXTERA ENERGY INC,1.0,28062.56,NEE,28062.56
2020,1013934,LINDE INC (100%),LINDE INC,1.0,94056.7,LIN,94056.7
2020,1013935,LOEWS CORP (100%),LOEWS CORP,1.0,141026.552,L,141026.552
2020,1013949,EXXON MOBIL CORP (100%),EXXON MOBIL CORP,1.0,27946.068,XOM,27946.068
2020,1013953,SEMPRA ENERGY (100%),SEMPRA ENERGY,1.0,31836.037999999997,SRE,31836.037999999997
2020,1013955,ONEOK INC (100%),ONEOK INC,1.0,52265.509999999995,OKE,52265.509999999995
2020,1013971,PEPSICO INC (100%),PEPSICO INC,1.0,25581.904,PEP,25581.904
2020,1013988,LOEWS CORP (100%),LOEWS CORP,1.0,47729.786,L,47729.786
2020,1014061,TRANSIT WASTE LLC (100%),TRANSIT WASTE LLC,1.0,31452.25,RSG,31452.25
2020,1014503,DOMINION ENERGY INC (100%),DOMINION ENERGY INC,1.0,111735.86,D,111735.86
2020,1014703,TYSON FOODS INC (100%),TYSON FOODS INC,1.0,115442.0,TSN,115442.0
2021,1000015,TYSON FOODS INC (100%),TYSON FOODS INC,1.0,25340.802,TSN,25340.802
2021,1000016,TYSON FOODS INC (100%),TYSON FOODS INC,1.0,38150.856,TSN,38150.856
2021,1000029,NUCOR CORP (100%),NUCOR CORP,1.0,97512.08,NUE,97512.08
2021,1000031,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,115717.576,WM,115717.576
2021,1000034,ARCHER DANIELS MIDLAND CO (100%),ARCHER DANIELS MIDLAND CO,1.0,147313.24,ADM,147313.24
2021,1000035,MARATHON PETROLEUM CORP (50%); THE ANDERSONS INC (50%),MARATHON PETROLEUM CORP,0.5,183836.608,MPC,91918.304
2021,1000037,TYSON FOODS INC (100%),TYSON FOODS INC,1.0,44789.188,TSN,44789.188
2021,1000038,TYSON FOODS INC (100%),TYSON FOODS INC,1.0,104440.318,TSN,104440.318
2021,1000040,TYSON FOODS INC (100%),TYSON FOODS INC,1.0,66765.132,TSN,66765.132
2021,1000045,TYSON FOODS INC (100%),TYSON FOODS INC,1.0,85856.96,TSN,85856.96
2021,1000072,LOCKHEED MARTIN CORP (100%),LOCKHEED MARTIN CORP,1.0,22123.115999999998,LMT,22123.115999999998
2021,1000098,Vistra Corp (100%),Vistra Corp,1.0,907116.988,VST,907116.988
2021,1000099,MARATHON PETROLEUM CORP (100%),MARATHON PETROLEUM CORP,1.0,1713791.632,MPC,1713791.632
2021,1000104,FORD MOTOR CO (100%),FORD MOTOR CO,1.0,26142.752,F,26142.752
2021,1000107,DUKE ENERGY CORP (100%),DUKE ENERGY CORP,1.0,944753.4,DUK,944753.4
2021,1000132,NRG ENERGY INC (100%),NRG ENERGY INC,1.0,29719.068,NRG,29719.068
2021,1000136,ALLIANT ENERGY CORP (91%); Adams-Columbia Electric Cooperative (4.5%); Rock Energy Cooperative (3.7%),ALLIANT ENERGY CORP,0.91,1941964.004,LNT,1767187.24364
2021,1000141,XCEL ENERGY INC (100%),XCEL ENERGY INC,1.0,148962.00400000002,XEL,148962.00400000002
2021,1000144,BERKSHIRE HATHAWAY INC (100%),BERKSHIRE HATHAWAY INC,1.0,910383.2760000001,BRK.B,910383.2760000001
2021,1000150,BERKSHIRE HATHAWAY INC (100%),BERKSHIRE HATHAWAY INC,1.0,2497841.0439999998,BRK.B,2497841.0439999998
2021,1000151,AMEREN CORP (100%),AMEREN CORP,1.0,20357.776,AEE,20357.776
2021,1000153,Vistra Corp (100%),Vistra Corp,1.0,3737771.048,VST,3737771.048
2021,1000163,DUKE ENERGY CORP (100%),DUKE ENERGY CORP,1.0,46605.416000000005,DUK,46605.416000000005
2021,1000166,WESTROCK CO (100%),WESTROCK CO,1.0,1034650.314,SW,1034650.314
2021,1000168,Vistra Corp (100%),Vistra Corp,1.0,1860690.704,VST,1860690.704
2021,1000169,AMEREN CORP (100%),AMEREN CORP,1.0,14838.496000000001,AEE,14838.496000000001
2021,1000171,ENTERGY CORP (100%),ENTERGY CORP,1.0,1509150.608,ETR,1509150.608
2021,1000173,DTE ENERGY CO (100%),DTE ENERGY CO,1.0,202472.7,DTE,202472.7
2021,1000186,THE PROCTER & GAMBLE CO (81.3%); DTE ENERGY CO (18.7%),THE PROCTER & GAMBLE CO,0.813,102795.96399999999,PG,83573.11873199999
2021,1000186,THE PROCTER & GAMBLE CO (81.3%); DTE ENERGY CO (18.7%),DTE ENERGY CO,0.187,102795.96399999999,DTE,19222.845267999997
2021,1000192,AMEREN CORP (100%),AMEREN CORP,1.0,15760176.504,AEE,15760176.504
2021,1000196,INTERNATIONAL PAPER CO (100%),INTERNATIONAL PAPER CO,1.0,1770961.63,IP,1770961.63
2021,1000202,KINDER MORGAN INC (100%),KINDER MORGAN INC,1.0,1588.9959999999999,KMI,1588.9959999999999
2021,1000217,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,55149.75,WM,55149.75
2021,1000218,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,56054.0,WM,56054.0
2021,1000219,XCEL ENERGY INC (100%),XCEL ENERGY INC,1.0,138671.396,XEL,138671.396
2021,1000223,BERKSHIRE HATHAWAY INC (100%),BERKSHIRE HATHAWAY INC,1.0,545536.276,BRK.B,545536.276
2021,1000228,INTERNATIONAL PAPER CO (100%),INTERNATIONAL PAPER CO,1.0,807719.224,IP,807719.224
2021,1000237,PINNACLE WEST CAPITAL CORP (100%),PINNACLE WEST CAPITAL CORP,1.0,206864.332,PNW,206864.332
2021,1000240,WESTROCK CO (100%),WESTROCK CO,1.0,122909.8,SW,122909.8
2021,1000256,WESTROCK CO (100%),WESTROCK CO,1.0,3301201.528,SW,3301201.528
2021,1000258,INTERNATIONAL PAPER CO (100%),INTERNATIONAL PAPER CO,1.0,803992.232,IP,803992.232
2021,1000262,WESTROCK CO (100%),WESTROCK CO,1.0,2471932.292,SW,2471932.292
2021,1000263,DOMINION ENERGY INC (100%),DOMINION ENERGY INC,1.0,452694.748,D,452694.748
2021,1000264,AMEREN CORP (100%),AMEREN CORP,1.0,35276.068,AEE,35276.068
2021,1000265,Vistra Corp (100%),Vistra Corp,1.0,1908598.976,VST,1908598.976
2021,1000271,XCEL ENERGY INC (100%),XCEL ENERGY INC,1.0,928035.4600000001,XEL,928035.4600000001
2021,1000272,DOW INC (100%),DOW INC,1.0,115753.06400000001,DOW,115753.06400000001
2021,1000277,DOMINION ENERGY INC (100%),DOMINION ENERGY INC,1.0,1852381.3699999999,D,1852381.3699999999
2021,1000278,BERKSHIRE HATHAWAY INC (100%),BERKSHIRE HATHAWAY INC,1.0,1152802.9759999998,BRK.B,1152802.9759999998
2021,1000282,DTE ENERGY CO (100%),DTE ENERGY CO,1.0,199403.9,DTE,199403.9
2021,1000302,DOMINION ENERGY INC (100%),DOMINION ENERGY INC,1.0,19550.199999999997,D,19550.199999999997
2021,1000303,DOMINION ENERGY INC (100%),DOMINION ENERGY INC,1.0,37218.972,D,37218.972
2021,1000312,DOMINION ENERGY INC (100%),DOMINION ENERGY INC,1.0,33130.558000000005,D,33130.558000000005
2021,1000317,ALLIANT ENERGY CORP (100%),ALLIANT ENERGY CORP,1.0,821057.156,LNT,821057.156
2021,1000318,Vistra Corp (100%),Vistra Corp,1.0,527059.916,VST,527059.916
2021,1000319,WESTROCK CO (100%),WESTROCK CO,1.0,1460218.2140000002,SW,1460218.2140000002
2021,1000326,EXELON CORP (100%),EXELON CORP,1.0,25285.9296,EXC,25285.9296
2021,1000340,DYNEGY INC (80%); Vistra Corp (20%),Vistra Corp,0.2,5387629.680000001,VST,1077525.9360000002
2021,1000342,LYONDELLBASELL INDUSTRIES INC (100%),LYONDELLBASELL INDUSTRIES INC,1.0,334140.924,LYB,334140.924
2021,1000363,RAYTHEON TECHNOLOGIES CORP (100%),RAYTHEON TECHNOLOGIES CORP,1.0,14741.243999999999,RTX,14741.243999999999
2021,1000364,THE SOUTHERN CO (100%),THE SOUTHERN CO,1.0,463926.82,SO,463926.82
2021,1000375,AMERICAN ELECTRIC POWER CO INC (100%),AMERICAN ELECTRIC POWER CO INC,1.0,4771649.026000001,AEP,4771649.026000001
2021,1000376,ARCHER DANIELS MIDLAND CO (100%),ARCHER DANIELS MIDLAND CO,1.0,95857.538,ADM,95857.538
2021,1000377,INTERNATIONAL PAPER CO (100%),INTERNATIONAL PAPER CO,1.0,98226.75,IP,98226.75
2021,1000378,ABBOTT LABORATORIES (100%),ABBOTT LABORATORIES,1.0,24468.007999999998,ABT,24468.007999999998
2021,1000380,GENERAL MOTORS CO (100%),GENERAL MOTORS CO,1.0,46952.724,GM,46952.724
2021,1000383,BIOGEN INC (100%),BIOGEN INC,1.0,29388.44,BIIB,29388.44
2021,1000402,DUKE ENERGY CORP (100%),DUKE ENERGY CORP,1.0,186118.608,DUK,186118.608
2021,1000404,BERKSHIRE HATHAWAY INC (100%),BERKSHIRE HATHAWAY INC,1.0,687922.552,BRK.B,687922.552
2021,1000410,SEMPRA ENERGY INC (100.0%),SEMPRA ENERGY INC,1.0,704747.788,SRE,704747.788
2021,1000412,DOMINION ENERGY INC (100%),DOMINION ENERGY INC,1.0,7627.9259999999995,D,7627.9259999999995
2021,1000419,BERKSHIRE HATHAWAY INC (91.14%); WALTER SCOTT JR (7.89%),BERKSHIRE HATHAWAY INC,0.9114,143825.768,BRK.B,131082.8049552
2021,1000421,WEC Energy Group Inc (100%),WEC Energy Group Inc,1.0,1562059.012,WEC,1562059.012
2021,1000424,XCEL ENERGY INC (100%),XCEL ENERGY INC,1.0,101579.824,XEL,101579.824
2021,1000426,WESTROCK CO (100%),WESTROCK CO,1.0,1659631.706,SW,1659631.706
2021,1000432,Vistra Corp (100%),Vistra Corp,1.0,1378307.5399999998,VST,1378307.5399999998
2021,1000434,INTERNATIONAL PAPER CO (100%),INTERNATIONAL PAPER CO,1.0,973553.108,IP,973553.108
2021,1000436,BERKSHIRE HATHAWAY INC (100%),BERKSHIRE HATHAWAY INC,1.0,1109373.588,BRK.B,1109373.588
2021,1000439,PG&E CORP (100%),PG&E CORP,1.0,60826.332,PCG,60826.332
2021,1000445,ALLIANT ENERGY CORP (100%),ALLIANT ENERGY CORP,1.0,220514.884,LNT,220514.884
2021,1000446,BARRICK GOLD OF NORTH AMERICA INC (61.5%); NEWMONT CORP (38.5%),NEWMONT CORP,0.385,1377529.65,NEM,530348.91525
2021,1000447,SEMPRA ENERGY INC (100.0%),SEMPRA ENERGY INC,1.0,11278.807999999999,SRE,11278.807999999999
2021,1000449,EVERGY INC (100%),EVERGY INC,1.0,47460.424,EVRG,47460.424
2021,1000454,BERKSHIRE HATHAWAY INC (100%),BERKSHIRE HATHAWAY INC,1.0,2483772.396,BRK.B,2483772.396
2021,1000460,THE SOUTHERN CO (100%),THE SOUTHERN CO,1.0,3265044.0,SO,3265044.0
2021,1000487,AMERICAN ELECTRIC POWER CO INC (100%),AMERICAN ELECTRIC POWER CO INC,1.0,46594.976,AEP,46594.976
2021,1000491,WEC Energy Group Inc (84%); Madison Gas & Electric (8%); WPPI Energy (8%),WEC Energy Group Inc,0.84,7072417.794,WEC,5940830.946959999
2021,1000507,CHEVRON CORP (100%),CHEVRON CORP,1.0,206412.43600000002,CVX,206412.43600000002
2021,1000510,XCEL ENERGY INC (100%),XCEL ENERGY INC,1.0,108219.956,XEL,108219.956
2021,1000512,EVERGY INC (100%),EVERGY INC,1.0,52098.564,EVRG,52098.564
2021,1000520,BERKSHIRE HATHAWAY INC (100%),BERKSHIRE HATHAWAY INC,1.0,10892.812,BRK.B,10892.812
2021,1000521,BERKSHIRE HATHAWAY INC (100%),BERKSHIRE HATHAWAY INC,1.0,8562.816,BRK.B,8562.816
2021,1000530,"ENTERGY TEXAS, INC (100%)","ENTERGY TEXAS, INC",1.0,17971.484,ETR,17971.484
2021,1000533,CRH AMERICAS INC (100%),CRH AMERICAS INC,1.0,502835.312,CRH,502835.312
2021,1000534,CMS ENERGY CORP (50%); KCR POWER CO LLC (5%); WESTERN MICHIGAN COGENERATION LP (44%); CMS GENERATION FILER CITY INC (1%),CMS ENERGY CORP,0.5,518730.474,CMS,259365.237
2021,1000547,NRG ENERGY INC (50%); OPTIM ENERGY LLC (50%),NRG ENERGY INC,0.5,884038.8239999999,NRG,442019.41199999995
2021,1000550,DOMINION ENERGY INC (100%),DOMINION ENERGY INC,1.0,1210013.0080000001,D,1210013.0080000001
2021,1000552,DOMINION ENERGY INC (100%),DOMINION ENERGY INC,1.0,994949.016,D,994949.016
2021,1000565,THE SOUTHERN CO (100%),THE SOUTHERN CO,1.0,502700.14999999997,SO,502700.14999999997
2021,1000567,CONSOLIDATED EDISON INC (100%),CONSOLIDATED EDISON INC,1.0,0.0,ED,0.0
2021,1000581,EVERGY INC (100%),EVERGY INC,1.0,8759787.31,EVRG,8759787.31
2021,1000582,EVERGY INC (100%),EVERGY INC,1.0,1901070.03,EVRG,1901070.03
2021,1000583,EVERGY INC (100%),EVERGY INC,1.0,214560.556,EVRG,214560.556
2021,1000586,EVERGY INC (100%),EVERGY INC,1.0,42945.84,EVRG,42945.84
2021,1000595,BERKSHIRE HATHAWAY INC (100%),BERKSHIRE HATHAWAY INC,1.0,156701.872,BRK.B,156701.872
2021,1000618,BERKSHIRE HATHAWAY INC (100%),BERKSHIRE HATHAWAY INC,1.0,30038.034,BRK.B,30038.034
2021,1000619,BERKSHIRE HATHAWAY INC (100%),BERKSHIRE HATHAWAY INC,1.0,20435.524,BRK.B,20435.524
2021,1000620,BERKSHIRE HATHAWAY INC (100%),BERKSHIRE HATHAWAY INC,1.0,110717.38399999999,BRK.B,110717.38399999999
2021,1000624,WESTROCK CO (100%),WESTROCK CO,1.0,1080788.812,SW,1080788.812
2021,1000625,HONEYWELL INTERNATIONAL INC (100%),HONEYWELL INTERNATIONAL INC,1.0,34680.836,HON,34680.836
2021,1000628,HONEYWELL INTERNATIONAL INC (100%),HONEYWELL INTERNATIONAL INC,1.0,43568.736000000004,HON,43568.736000000004
2021,1000629,HONEYWELL INTERNATIONAL INC (100%),HONEYWELL INTERNATIONAL INC,1.0,45901.528,HON,45901.528
2021,1000631,HONEYWELL INTERNATIONAL INC (100%),HONEYWELL INTERNATIONAL INC,1.0,443.746,HON,443.746
2021,1000637,THE BOEING CO (100%),THE BOEING CO,1.0,32059.98,BA,32059.98
2021,1000638,THE BOEING CO (100%),THE BOEING CO,1.0,22704.562,BA,22704.562
2021,1000639,THE BOEING CO (100%),THE BOEING CO,1.0,34746.020000000004,BA,34746.020000000004
2021,1000640,THE BOEING CO (100%),THE BOEING CO,1.0,67480.496,BA,67480.496
2021,1000644,EXELON CORP (100%),EXELON CORP,1.0,144431.93,EXC,144431.93
2021,1000653,EXELON CORP (100%),EXELON CORP,1.0,494753.902,EXC,494753.902
2021,1000655,EXELON CORP (100%),EXELON CORP,1.0,100642.03,EXC,100642.03
2021,1000670,CMS ENERGY CORP (96.17%); MICHIGAN PUBLIC POWER AGENCY (2.75%); WOLVERINE POWER SUPPLY COOPERATIVE INC (1.08%),CMS ENERGY CORP,0.9617,8350611.516,CMS,8030783.0949372
2021,1000674,DTE ENERGY CO (100%),DTE ENERGY CO,1.0,15692.74,DTE,15692.74
2021,1000676,DTE ENERGY CO (100%),DTE ENERGY CO,1.0,14379177.935999999,DTE,14379177.935999999
2021,1000677,DTE ENERGY CO (100%),DTE ENERGY CO,1.0,35580.952000000005,DTE,35580.952000000005
2021,1000678,DTE ENERGY CO (100%),DTE ENERGY CO,1.0,3546722.0,DTE,3546722.0
2021,1000679,DTE ENERGY CO (100%),DTE ENERGY CO,1.0,1222448.848,DTE,1222448.848
2021,1000689,XCEL ENERGY INC (100%),XCEL ENERGY INC,1.0,840228.736,XEL,840228.736
2021,1000690,XCEL ENERGY INC (100%),XCEL ENERGY INC,1.0,1272885.5839999998,XEL,1272885.5839999998
2021,1000691,XCEL ENERGY INC (100%),XCEL ENERGY INC,1.0,1410073.7959999999,XEL,1410073.7959999999
2021,1000693,XCEL ENERGY INC (100%),XCEL ENERGY INC,1.0,533605.372,XEL,533605.372
2021,1000696,THE SOUTHERN CO (100%),THE SOUTHERN CO,1.0,785156.13,SO,785156.13
2021,1000697,THE SOUTHERN CO (100%),THE SOUTHERN CO,1.0,2472.04,SO,2472.04
2021,1000698,THE SOUTHERN CO (100%),THE SOUTHERN CO,1.0,1214582.3,SO,1214582.3
2021,1000699,ENTERGY CORP (100%),ENTERGY CORP,1.0,427999.708,ETR,427999.708
2021,1000705,EVERGY INC (100%),EVERGY INC,1.0,2665529.716,EVRG,2665529.716
2021,1000707,AMEREN CORP (100%),AMEREN CORP,1.0,588839.778,AEE,588839.778
2021,1000714,STEEL DYNAMICS INC (100%),STEEL DYNAMICS INC,1.0,100255.516,STLD,100255.516
2021,1000726,BERKSHIRE HATHAWAY INC (100%),BERKSHIRE HATHAWAY INC,1.0,515088.372,BRK.B,515088.372
2021,1000742,PUBLIC SERVICE ENTERPRISE GROUP INC (100%),PUBLIC SERVICE ENTERPRISE GROUP INC,1.0,737328.568,PEG,737328.568
2021,1000743,PUBLIC SERVICE ENTERPRISE GROUP INC (100%),PUBLIC SERVICE ENTERPRISE GROUP INC,1.0,9721.816,PEG,9721.816
2021,1000745,PUBLIC SERVICE ENTERPRISE GROUP INC (100%),PUBLIC SERVICE ENTERPRISE GROUP INC,1.0,2845.14,PEG,2845.14
2021,1000747,PUBLIC SERVICE ENTERPRISE GROUP INC (100%),PUBLIC SERVICE ENTERPRISE GROUP INC,1.0,85116.62999999999,PEG,85116.62999999999
2021,1000753,XCEL ENERGY INC (100%),XCEL ENERGY INC,1.0,216385.848,XEL,216385.848
2021,1000755,XCEL ENERGY INC (100%),XCEL ENERGY INC,1.0,535685.564,XEL,535685.564
2021,1000761,CONSOLIDATED EDISON INC (100%),CONSOLIDATED EDISON INC,1.0,2055130.908,ED,2055130.908
2021,1000766,CONSOLIDATED EDISON INC (100%),CONSOLIDATED EDISON INC,1.0,180185.666,ED,180185.666
2021,1000767,CONSOLIDATED EDISON INC (100%),CONSOLIDATED EDISON INC,1.0,195068.358,ED,195068.358
2021,1000777,PUBLIC SERVICE ENTERPRISE GROUP INC (100%),PUBLIC SERVICE ENTERPRISE GROUP INC,1.0,1965496.6160000002,PEG,1965496.6160000002
2021,1000781,CONSOLIDATED EDISON INC (100%),CONSOLIDATED EDISON INC,1.0,50637.259999999995,ED,50637.259999999995
2021,1000785,DUKE ENERGY CORP (100%),DUKE ENERGY CORP,1.0,79344.594,DUK,79344.594
2021,1000786,DUKE ENERGY CORP (100%),DUKE ENERGY CORP,1.0,2380026.564,DUK,2380026.564
2021,1000787,DUKE ENERGY CORP (100%),DUKE ENERGY CORP,1.0,5419466.674,DUK,5419466.674
2021,1000790,WEC Energy Group Inc (100%),WEC Energy Group Inc,1.0,60460.075999999994,WEC,60460.075999999994
2021,1000799,NISOURCE INC (100%),NISOURCE INC,1.0,1118840.004,NI,1118840.004
2021,1000800,ENTERGY CORP (100%),ENTERGY CORP,1.0,4384937.6,ETR,4384937.6
2021,1000809,DTE ENERGY CO (100%),DTE ENERGY CO,1.0,450324.632,DTE,450324.632
2021,1000813,EXELON CORP (100%),EXELON CORP,1.0,1944523.544,EXC,1944523.544
2021,1000815,ENTERGY CORP (100%),ENTERGY CORP,1.0,1000030.644,ETR,1000030.644
2021,1000816,DOW INC (100%),DOW INC,1.0,3031564.6119999997,DOW,3031564.6119999997
2021,1000819,THE SOUTHERN CO (100%),THE SOUTHERN CO,1.0,1736578.964,SO,1736578.964
2021,1000822,PINNACLE WEST CAPITAL CORP (100%),PINNACLE WEST CAPITAL CORP,1.0,2079183.396,PNW,2079183.396
2021,1000826,ENTERGY CORP (100%),ENTERGY CORP,1.0,1124232.832,ETR,1124232.832
2021,1000828,DUKE ENERGY CORP (100%),DUKE ENERGY CORP,1.0,1601151.912,DUK,1601151.912
2021,1000830,DUKE ENERGY CORP (100%),DUKE ENERGY CORP,1.0,200401.368,DUK,200401.368
2021,1000831,DUKE ENERGY CORP (100%),DUKE ENERGY CORP,1.0,1762785.02,DUK,1762785.02
2021,1000832,DUKE ENERGY CORP (100%),DUKE ENERGY CORP,1.0,3329380.932,DUK,3329380.932
2021,1000833,DUKE ENERGY CORP (100%),DUKE ENERGY CORP,1.0,1620602.396,DUK,1620602.396
2021,1000834,DUKE ENERGY CORP (100%),DUKE ENERGY CORP,1.0,5729907.535999999,DUK,5729907.535999999
2021,1000839,BUCKEYE POWER INC (67.2%); AMERICAN ELECTRIC POWER CO INC (32.8%),AMERICAN ELECTRIC POWER CO INC,0.32799999999999996,9791031.27,AEP,3211458.2565599997
2021,1000841,Vistra Corp (100%),Vistra Corp,1.0,6437875.977999999,VST,6437875.977999999
2021,1000853,AMERICAN ELECTRIC POWER CO INC (100%),AMERICAN ELECTRIC POWER CO INC,1.0,5217892.698,AEP,5217892.698
2021,1000862,AMERICAN ELECTRIC POWER CO INC (100%),AMERICAN ELECTRIC POWER CO INC,1.0,3750991.566,AEP,3750991.566
2021,1000863,AMERICAN ELECTRIC POWER CO INC (100%),AMERICAN ELECTRIC POWER CO INC,1.0,454088.964,AEP,454088.964
2021,1000864,AMERICAN ELECTRIC POWER CO INC (100%),AMERICAN ELECTRIC POWER CO INC,1.0,131842.312,AEP,131842.312
2021,1000869,KIMBERLY-CLARK CORP (100%),KIMBERLY-CLARK CORP,1.0,150784.73200000002,KMB,150784.73200000002
2021,1000898,EXELON CORP (100%),EXELON CORP,1.0,17766.646,EXC,17766.646
2021,1000900,EXELON CORP (100%),EXELON CORP,1.0,212.64600000000002,EXC,212.64600000000002
2021,1000906,DUKE ENERGY CORP (100%),DUKE ENERGY CORP,1.0,5936.238,DUK,5936.238
2021,1000908,DUKE ENERGY CORP (100%),DUKE ENERGY CORP,1.0,2272140.91,DUK,2272140.91
2021,1000909,DOMINION ENERGY INC (100%),DOMINION ENERGY INC,1.0,446051.096,D,446051.096
2021,1000910,DOMINION ENERGY INC (100%),DOMINION ENERGY INC,1.0,954444.402,D,954444.402
2021,1000911,DOMINION ENERGY INC (100%),DOMINION ENERGY INC,1.0,1449689.064,D,1449689.064
2021,1000912,DOMINION ENERGY INC (100%),DOMINION ENERGY INC,1.0,2290144.2079999996,D,2290144.2079999996
2021,1000928,ENTERGY CORP (100%),ENTERGY CORP,1.0,768433.7000000001,ETR,768433.7000000001
2021,1000929,NRG ENERGY INC (100%),NRG ENERGY INC,1.0,1607389.74,NRG,1607389.74
2021,1000934,AMERICAN ELECTRIC POWER CO INC (100%),AMERICAN ELECTRIC POWER CO INC,1.0,114215.176,AEP,114215.176
2021,1000936,AMERICAN ELECTRIC POWER CO INC (100%),AMERICAN ELECTRIC POWER CO INC,1.0,557144.084,AEP,557144.084
2021,1000937,XCEL ENERGY INC (100%),XCEL ENERGY INC,1.0,716226.914,XEL,716226.914
2021,1000939,XCEL ENERGY INC (100%),XCEL ENERGY INC,1.0,396509.98000000004,XEL,396509.98000000004
2021,1000941,Vistra Corp (100%),Vistra Corp,1.0,175352.952,VST,175352.952
2021,1000942,EXELON CORP (100%),EXELON CORP,1.0,702844.444,EXC,702844.444
2021,1000947,Vistra Corp (100%),Vistra Corp,1.0,84808.334,VST,84808.334
2021,1000964,DOMINION ENERGY INC (100%),DOMINION ENERGY INC,1.0,1869804.5860000001,D,1869804.5860000001
2021,1000966,DOMINION ENERGY INC (100%),DOMINION ENERGY INC,1.0,919589.516,D,919589.516
2021,1000967,AMERICAN ELECTRIC POWER CO INC (100%),AMERICAN ELECTRIC POWER CO INC,1.0,11528677.026,AEP,11528677.026
2021,1000971,FIRSTENERGY CORP (100%),FIRSTENERGY CORP,1.0,4831631.196,FE,4831631.196
2021,1000976,AMERICAN ELECTRIC POWER CO INC (100%),AMERICAN ELECTRIC POWER CO INC,1.0,4692514.5940000005,AEP,4692514.5940000005
2021,1000977,DOMINION ENERGY INC (100%),DOMINION ENERGY INC,1.0,5384447.154,D,5384447.154
2021,1000978,XCEL ENERGY INC (100%),XCEL ENERGY INC,1.0,293205.31200000003,XEL,293205.31200000003
2021,1000982,WEC Energy Group Inc (100%),WEC Energy Group Inc,1.0,4778353.644,WEC,4778353.644
2021,1000983,ALLIANT ENERGY CORP (100%),ALLIANT ENERGY CORP,1.0,2451404.356,LNT,2451404.356
2021,1000985,WEC Energy Group Inc (100%),WEC Energy Group Inc,1.0,90780.612,WEC,90780.612
2021,1000986,WEC Energy Group Inc (76%); Dairyland Power Cooperative (24%),WEC Energy Group Inc,0.76,4201646.31,WEC,3193251.1955999997
2021,1000990,BERKSHIRE HATHAWAY INC (100%),BERKSHIRE HATHAWAY INC,1.0,4178558.612,BRK.B,4178558.612
2021,1000991,BERKSHIRE HATHAWAY INC (100%),BERKSHIRE HATHAWAY INC,1.0,2669472.44,BRK.B,2669472.44
2021,1000998,AMERICAN ELECTRIC POWER CO INC (100%),AMERICAN ELECTRIC POWER CO INC,1.0,201252.50400000002,AEP,201252.50400000002
2021,1001002,ENTERGY CORP (57%); CITY WATER & LIGHT PLANT OF THE CITY OF JONESBORO (5%); ARKANSAS ELECTRIC COOPERATIVE CORP (35%); CONWAY CORP (2%); CITY OF WEST MEMPHIS AR (1%),ENTERGY CORP,0.57,7397349.562,ETR,4216489.25034
2021,1001005,Vistra Corp (100%),Vistra Corp,1.0,3692400.95,VST,3692400.95
