ticker,year,co2e_tonnes,revenue_usd,raw_ratio
GEHC,2023,0.0,19552000000.0,0.0
GEN,2018,0.0,2456000000.0,0.0
GEN,2019,0.0,2490000000.0,0.0
GEN,2020,0.0,2551000000.0,0.0
GEN,2021,0.0,2796000000.0,0.0
GEN,2022,0.0,3317000000.0,0.0
GEN,2023,0.0,3800000000.0,0.0
GEV,2022,0.0,29654000000.0,0.0
GEV,2023,0.0,33239000000.0,0.0
GILD,2018,0.0,22127000000.0,0.0
GILD,2019,0.0,22449000000.0,0.0
GILD,2020,0.0,24689000000.0,0.0
GILD,2021,0.0,27305000000.0,0.0
GILD,2022,0.0,27281000000.0,0.0
GILD,2023,0.0,27116000000.0,0.0
GIS,2018,68812.338,16865200000.0,4.08013767995636
GIS,2019,69235.988,17626600000.0,3.9279264293737874
GIS,2020,82544.862,18127000000.0,4.553696805869697
GIS,2021,73949.576,18992800000.0,3.8935584010783035
GIS,2022,79095.03199999999,20094200000.0,3.9362120412855446
GIS,2023,70688.598,19857200000.0,3.5598472090727795
GL,2018,0.0,4303751000.0,0.0
GL,2019,0.0,4527532000.0,0.0
GL,2020,0.0,4737921000.0,0.0
GL,2021,0.0,5112038000.0,0.0
GL,2022,0.0,5226740000.0,0.0
GL,2023,0.0,5447533000.0,0.0
GLW,2018,214239.80336999998,11290000000.0,18.976067614703275
GLW,2019,210341.55221000002,11503000000.0,18.285799548813355
GLW,2020,238982.7262,11303000000.0,21.14330055737415
GLW,2021,250203.35906000002,14082000000.0,17.767601126260477
GLW,2022,217225.9445,14189000000.0,15.309461167101276
GLW,2023,171577.1979,12588000000.0,13.63021908960915
GM,2018,751071.9,133045000000.0,5.645247096846932
GM,2019,720210.156,137237000000.0,5.247929902285827
GM,2020,576579.176,122485000000.0,4.707345193288974
GM,2021,604133.276,127004000000.0,4.75680510850052
GM,2022,604004.4940000001,156735000000.0,3.853666979296265
GM,2023,639858.348,171842000000.0,3.723527123753215
GNRC,2018,0.0,2023464000.0,0.0
GNRC,2019,0.0,2204336000.0,0.0
GNRC,2020,0.0,2485200000.0,0.0
GNRC,2021,0.0,3737184000.0,0.0
GNRC,2022,0.0,4564737000.0,0.0
GNRC,2023,0.0,4022667000.0,0.0
GOOG,2018,21651.714284,136819000000.0,0.15825078595809064
GOOG,2019,19992.485716000003,161857000000.0,0.1235194382448705
GOOG,2020,22577.100112,182527000000.0,0.12369183798561309
GOOG,2021,20966.469932000004,257637000000.0,0.08137988694170481
GOOG,2022,13487.373932,282836000000.0,0.04768619953612695
GOOG,2023,15853.469240000002,307394000000.0,0.05157377580564358
GPC,2018,0.0,16831605000.0,0.0
GPC,2019,0.0,17522234000.0,0.0
GPC,2020,0.0,16537433000.0,0.0
GPC,2021,0.0,18870510000.0,0.0
GPC,2022,0.0,22095973000.0,0.0
GPC,2023,0.0,23090610000.0,0.0
GPN,2018,0.0,3366366000.0,0.0
GPN,2019,0.0,4911892000.0,0.0
GPN,2020,0.0,7423558000.0,0.0
GPN,2021,0.0,8523762000.0,0.0
GPN,2022,0.0,6828887000.0,0.0
GPN,2023,0.0,7379784000.0,0.0
GRMN,2018,0.0,3347444000.0,0.0
GRMN,2019,0.0,3757505000.0,0.0
GRMN,2020,0.0,4186573000.0,0.0
GRMN,2021,0.0,4982795000.0,0.0
GRMN,2022,0.0,4860286000.0,0.0
GRMN,2023,0.0,5228252000.0,0.0
GS,2018,16646.847599999997,19679000000.0,0.8459193861476699
GS,2019,16616.8176,36546000000.0,0.45468225250369393
GS,2020,14344.836000000001,44560000000.0,0.3219218132854578
GS,2021,13324.749600000001,59339000000.0,0.2245529853890359
GS,2022,15861.54,47365000000.0,0.3348789190330413
GS,2023,15642.091199999999,46254000000.0,0.3381781294590738
GWW,2018,0.0,11221000000.0,0.0
GWW,2019,0.0,11486000000.0,0.0
GWW,2020,0.0,11797000000.0,0.0
GWW,2021,0.0,13022000000.0,0.0
GWW,2022,0.0,15228000000.0,0.0
GWW,2023,0.0,16478000000.0,0.0
HAL,2018,75304.032,23995000000.0,3.138321817045218
HAL,2019,79441.89600000001,22408000000.0,3.545247054623349
HAL,2020,69794.658,14445000000.0,4.831752024922118
HAL,2021,63723.246,15295000000.0,4.166279568486433
HAL,2022,49752.126,20297000000.0,2.4512058924964277
HAL,2023,53414.518,23018000000.0,2.3205542618820054
HAS,2018,0.0,4579646000.0,0.0
HAS,2019,0.0,4720200000.0,0.0
HAS,2020,0.0,5465400000.0,0.0
HAS,2021,0.0,6420400000.0,0.0
HAS,2022,0.0,6666500000.0,0.0
HAS,2023,0.0,5710600000.0,0.0
HBAN,2018,0.0,881000000.0,0.0
HBAN,2019,0.0,939000000.0,0.0
HBAN,2020,0.0,884000000.0,0.0
HBAN,2021,0.0,1113000000.0,0.0
HBAN,2022,0.0,1318000000.0,0.0
HBAN,2023,0.0,1400000000.0,0.0
HCA,2018,0.0,46677000000.0,0.0
HCA,2019,0.0,51336000000.0,0.0
HCA,2020,0.0,51533000000.0,0.0
HCA,2021,0.0,58752000000.0,0.0
HCA,2022,0.0,60233000000.0,0.0
HCA,2023,0.0,64968000000.0,0.0
HD,2018,0.0,108203000000.0,0.0
HD,2019,0.0,110225000000.0,0.0
HD,2020,0.0,132110000000.0,0.0
HD,2021,0.0,151157000000.0,0.0
HD,2022,0.0,157403000000.0,0.0
HD,2023,0.0,152669000000.0,0.0
HIG,2018,0.0,1418000000.0,0.0
HIG,2019,0.0,20740000000.0,0.0
HIG,2020,0.0,20523000000.0,0.0
HIG,2021,0.0,22390000000.0,0.0
HIG,2022,0.0,22362000000.0,0.0
HIG,2023,0.0,24527000000.0,0.0
HII,2018,57499.79,8176000000.0,7.032753180039139
HII,2019,55379.852,8899000000.0,6.223154511742893
HII,2020,58398.06,9361000000.0,6.238442474094648
HII,2021,83062.38,9524000000.0,8.72137547249055
HII,2022,71823.93,10676000000.0,6.727606781566129
HII,2023,49706.725999999995,11454000000.0,4.339682730923695
HLT,2018,0.0,8906000000.0,0.0
HLT,2019,0.0,9452000000.0,0.0
HLT,2020,0.0,4307000000.0,0.0
HLT,2021,0.0,5788000000.0,0.0
HLT,2022,0.0,8773000000.0,0.0
HLT,2023,0.0,10235000000.0,0.0
HON,2018,867026.5418999998,41802000000.0,20.741269362709915
HON,2019,730011.0033,36709000000.0,19.886431210329892
HON,2020,700835.0715000001,32637000000.0,21.473636409596473
HON,2021,690773.595197,34392000000.0,20.085298767067922
HON,2022,556758.6741000001,35466000000.0,15.698377998646594
HON,2023,354899.0292,33009000000.0,10.751583786240117
HOOD,2019,0.0,277533000.0,0.0
HOOD,2020,0.0,958000000.0,0.0
HOOD,2021,0.0,1815000000.0,0.0
HOOD,2022,0.0,1358000000.0,0.0
HOOD,2023,0.0,1865000000.0,0.0
HPE,2018,0.0,30852000000.0,0.0
HPE,2019,0.0,29135000000.0,0.0
HPE,2020,0.0,26982000000.0,0.0
HPE,2021,0.0,27784000000.0,0.0
HPE,2022,0.0,28496000000.0,0.0
HPE,2023,0.0,29135000000.0,0.0
HPQ,2018,0.0,58472000000.0,0.0
HPQ,2019,0.0,58756000000.0,0.0
HPQ,2020,0.0,56638000000.0,0.0
HPQ,2021,0.0,63460000000.0,0.0
HPQ,2022,0.0,62910000000.0,0.0
HPQ,2023,0.0,53718000000.0,0.0
HRL,2018,50575.06,9545700000.0,5.298203379532144
HRL,2019,61277.02,9497317000.0,6.452034822045005
HRL,2020,58895.028,9608462000.0,6.1294958547996545
HRL,2021,65120.704000000005,11386189000.0,5.719271303155077
HRL,2022,60619.372,12458806000.0,4.8655843906711445
HRL,2023,58585.68,12110010000.0,4.837789564170468
HSIC,2018,0.0,9417603000.0,0.0
HSIC,2019,0.0,9985803000.0,0.0
HSIC,2020,0.0,10119000000.0,0.0
HSIC,2021,0.0,12401000000.0,0.0
HSIC,2022,0.0,12647000000.0,0.0
HSIC,2023,0.0,12339000000.0,0.0
HST,2018,0.0,5524000000.0,0.0
HST,2019,0.0,5469000000.0,0.0
HST,2020,0.0,1620000000.0,0.0
HST,2021,0.0,2890000000.0,0.0
HST,2022,0.0,4907000000.0,0.0
HST,2023,0.0,5311000000.0,0.0
HSY,2018,0.0,7791069000.0,0.0
HSY,2019,0.0,7986252000.0,0.0
HSY,2020,0.0,8149719000.0,0.0
HSY,2021,0.0,8971337000.0,0.0
HSY,2022,0.0,10419294000.0,0.0
HSY,2023,0.0,11164992000.0,0.0
HUBB,2018,0.0,4481700000.0,0.0
HUBB,2019,0.0,3946600000.0,0.0
HUBB,2020,0.0,3682500000.0,0.0
HUBB,2021,0.0,4194100000.0,0.0
HUBB,2022,0.0,4947900000.0,0.0
HUBB,2023,0.0,5372900000.0,0.0
HUM,2018,0.0,56912000000.0,0.0
HUM,2019,0.0,64888000000.0,0.0
HUM,2020,0.0,77155000000.0,0.0
HUM,2021,0.0,83064000000.0,0.0
HUM,2022,0.0,92870000000.0,0.0
HUM,2023,0.0,106374000000.0,0.0
HWM,2018,7686153.716599999,6778000000.0,1133.985499645913
HWM,2019,405194.20599999995,7098000000.0,57.08568695407156
HWM,2020,121121.35,5259000000.0,23.03125118843887
HWM,2021,111014.58600000001,4972000000.0,22.32795374094932
HWM,2022,116969.46200000001,5663000000.0,20.65503478721526
HWM,2023,124137.594,6640000000.0,18.69542078313253
IBKR,2018,0.0,925000000.0,0.0
IBKR,2019,0.0,2580000000.0,0.0
IBKR,2020,0.0,1287000000.0,0.0
IBKR,2021,0.0,1568000000.0,0.0
IBKR,2022,0.0,1506000000.0,0.0
IBKR,2023,0.0,1557000000.0,0.0
IBM,2018,0.0,79591000000.0,0.0
IBM,2019,0.0,57714000000.0,0.0
IBM,2020,0.0,55179000000.0,0.0
IBM,2021,0.0,57350000000.0,0.0
IBM,2022,0.0,60530000000.0,0.0
IBM,2023,0.0,61860000000.0,0.0
ICE,2018,0.0,6276000000.0,0.0
ICE,2019,0.0,6547000000.0,0.0
ICE,2020,0.0,8244000000.0,0.0
ICE,2021,0.0,9168000000.0,0.0
ICE,2022,0.0,9636000000.0,0.0
ICE,2023,0.0,9903000000.0,0.0
IDXX,2018,0.0,2213242000.0,0.0
IDXX,2019,0.0,2406908000.0,0.0
IDXX,2020,0.0,2706655000.0,0.0
IDXX,2021,0.0,3215360000.0,0.0
IDXX,2022,0.0,3367324000.0,0.0
IDXX,2023,0.0,3660953000.0,0.0
IEX,2018,0.0,2483666000.0,0.0
IEX,2019,0.0,2494600000.0,0.0
IEX,2020,0.0,2351600000.0,0.0
IEX,2021,0.0,2764800000.0,0.0
IEX,2022,0.0,3181900000.0,0.0
IEX,2023,0.0,3273900000.0,0.0
IFF,2018,38374.052,3977539000.0,9.64768717541173
IFF,2019,36254.367999999995,5140000000.0,7.053378988326847
IFF,2020,57249.186,5084000000.0,11.260658143194336
IFF,2021,262805.866,11656000000.0,22.546831331503085
IFF,2022,390117.132,12440000000.0,31.359898070739547
IFF,2023,319470.216,11479000000.0,27.830840317100794
INCY,2018,0.0,1881883000.0,0.0
INCY,2019,0.0,2158759000.0,0.0
INCY,2020,0.0,2666702000.0,0.0
INCY,2021,0.0,2986267000.0,0.0
INCY,2022,0.0,3394635000.0,0.0
INCY,2023,0.0,3695649000.0,0.0
INTC,2018,944461.347014677,70848000000.0,13.330811695667867
INTC,2019,779424.5337050001,71965000000.0,10.83060562363649
INTC,2020,1025057.8056480001,77867000000.0,13.164213410661771
INTC,2021,1188170.0674963,79024000000.0,15.03555967169847
INTC,2022,994834.6363107,63054000000.0,15.777502399700257
INTC,2023,790767.9444782999,54228000000.0,14.58228119197278
INTU,2018,0.0,6025000000.0,0.0
INTU,2019,0.0,6784000000.0,0.0
INTU,2020,0.0,7679000000.0,0.0
INTU,2021,0.0,9633000000.0,0.0
INTU,2022,0.0,12726000000.0,0.0
INTU,2023,0.0,14368000000.0,0.0
INVH,2018,0.0,1722962000.0,0.0
INVH,2019,0.0,1764685000.0,0.0
INVH,2020,0.0,1822828000.0,0.0
INVH,2021,0.0,1996615000.0,0.0
INVH,2022,0.0,2238121000.0,0.0
INVH,2023,0.0,2432278000.0,0.0
IP,2018,32899947.322,23306000000.0,1411.6513911439115
IP,2019,32729851.740000002,18317000000.0,1786.8565671234373
IP,2020,32111977.366,17565000000.0,1828.1797532593225
IP,2021,29367056.303999998,19363000000.0,1516.6583847544284
IP,2022,28562974.097999997,21161000000.0,1349.7932091111004
IP,2023,27358106.597999997,16033000000.0,1706.3622901515623
IQV,2018,0.0,10412000000.0,0.0
IQV,2019,0.0,11088000000.0,0.0
IQV,2020,0.0,11359000000.0,0.0
IQV,2021,0.0,13874000000.0,0.0
IQV,2022,0.0,14410000000.0,0.0
IQV,2023,0.0,14984000000.0,0.0
IR,2018,0.0,2689800000.0,0.0
IR,2019,0.0,2017500000.0,0.0
IR,2020,0.0,3973200000.0,0.0
IR,2021,0.0,5152400000.0,0.0
IR,2022,0.0,5916300000.0,0.0
IR,2023,0.0,6876100000.0,0.0
IRM,2018,0.0,1603306000.0,0.0
IRM,2019,0.0,4262584000.0,0.0
IRM,2020,0.0,4147270000.0,0.0
IRM,2021,0.0,4491531000.0,0.0
IRM,2022,0.0,5103574000.0,0.0
IRM,2023,0.0,5480289000.0,0.0
ISRG,2018,0.0,3724200000.0,0.0
ISRG,2019,0.0,4478500000.0,0.0
ISRG,2020,0.0,4358400000.0,0.0
ISRG,2021,0.0,5710100000.0,0.0
ISRG,2022,0.0,6222200000.0,0.0
ISRG,2023,0.0,7124100000.0,0.0
IT,2018,0.0,3975454000.0,0.0
IT,2019,0.0,4245321000.0,0.0
IT,2020,0.0,4099403000.0,0.0
IT,2021,0.0,4733962000.0,0.0
IT,2022,0.0,5475846000.0,0.0
IT,2023,0.0,5906956000.0,0.0
ITW,2018,9585.71124,14768000000.0,0.649086622426869
ITW,2019,9104.0432,14109000000.0,0.6452649514494294
ITW,2020,13372.613519999999,12574000000.0,1.06351308414188
ITW,2021,12134.68144,14455000000.0,0.8394798644067797
ITW,2022,24989.95492,15932000000.0,1.5685384710017576
ITW,2023,17549.74984,16107000000.0,1.0895728465884398
IVZ,2018,0.0,5314100000.0,0.0
IVZ,2019,0.0,6117400000.0,0.0
IVZ,2020,0.0,6145600000.0,0.0
IVZ,2021,0.0,6894500000.0,0.0
IVZ,2022,0.0,6048900000.0,0.0
IVZ,2023,0.0,5716400000.0,0.0
J,2018,0.0,14984646000.0,0.0
J,2019,0.0,12737868000.0,0.0
J,2020,0.0,13566975000.0,0.0
J,2021,0.0,14092632000.0,0.0
J,2022,0.0,9783074000.0,0.0
J,2023,0.0,10851420000.0,0.0
JBHT,2018,0.0,8614874000.0,0.0
JBHT,2019,0.0,9165258000.0,0.0
JBHT,2020,0.0,9636573000.0,0.0
JBHT,2021,0.0,12168302000.0,0.0
JBHT,2022,0.0,14813999000.0,0.0
JBHT,2023,0.0,12829665000.0,0.0
JBL,2018,0.0,22095416000.0,0.0
JBL,2019,0.0,25282320000.0,0.0
JBL,2020,0.0,27266000000.0,0.0
JBL,2021,0.0,29285000000.0,0.0
JBL,2022,0.0,33478000000.0,0.0
JBL,2023,0.0,34702000000.0,0.0
JCI,2018,56175.147999999994,23400000000.0,2.40064735042735
JCI,2019,0.0,23968000000.0,0.0
JCI,2020,0.0,22317000000.0,0.0
JCI,2021,0.0,23668000000.0,0.0
JCI,2022,0.0,20637000000.0,0.0
JCI,2023,0.0,22331000000.0,0.0
JKHY,2018,0.0,1470797000.0,0.0
JKHY,2019,0.0,1552691000.0,0.0
JKHY,2020,0.0,1697067000.0,0.0
JKHY,2021,0.0,1758225000.0,0.0
JKHY,2022,0.0,1942884000.0,0.0
JKHY,2023,0.0,2077702000.0,0.0
JNJ,2018,0.0,81581000000.0,0.0
JNJ,2019,0.0,82059000000.0,0.0
JNJ,2020,0.0,82584000000.0,0.0
JNJ,2021,0.0,78740000000.0,0.0
JNJ,2022,0.0,79990000000.0,0.0
JNJ,2023,0.0,85159000000.0,0.0
JPM,2018,0.0,108783000000.0,0.0
JPM,2019,0.0,115720000000.0,0.0
JPM,2020,0.0,119951000000.0,0.0
JPM,2021,0.0,121649000000.0,0.0
JPM,2022,0.0,128695000000.0,0.0
JPM,2023,0.0,158104000000.0,0.0
KDP,2018,0.0,7442000000.0,0.0
KDP,2019,0.0,11120000000.0,0.0
KDP,2020,0.0,11618000000.0,0.0
KDP,2021,0.0,12683000000.0,0.0
KDP,2022,0.0,14057000000.0,0.0
KDP,2023,0.0,14814000000.0,0.0
KEY,2018,0.0,1316000000.0,0.0
KEY,2019,0.0,6400000000.0,0.0
KEY,2020,0.0,6715000000.0,0.0
KEY,2021,0.0,7292000000.0,0.0
KEY,2022,0.0,7272000000.0,0.0
KEY,2023,0.0,6413000000.0,0.0
KEYS,2018,0.0,3878000000.0,0.0
KEYS,2019,0.0,4303000000.0,0.0
KEYS,2020,0.0,4221000000.0,0.0
KEYS,2021,0.0,4941000000.0,0.0
KEYS,2022,0.0,5420000000.0,0.0
KEYS,2023,0.0,5464000000.0,0.0
KHC,2018,67151.848,26268000000.0,2.5564126694076443
KHC,2019,46697.524000000005,24977000000.0,1.8696210113304241
KHC,2020,46745.124,26185000000.0,1.7851870918464772
KHC,2021,45412.28,26042000000.0,1.74380923124184
KHC,2022,0.0,26485000000.0,0.0
KHC,2023,0.0,26640000000.0,0.0
KIM,2018,0.0,1164762000.0,0.0
KIM,2019,0.0,1158884000.0,0.0
KIM,2020,0.0,1057893000.0,0.0
KIM,2021,0.0,1364585000.0,0.0
KIM,2022,0.0,1727684000.0,0.0
KIM,2023,0.0,1783400000.0,0.0
KKR,2018,40250.58164,1841326000.0,21.859562967122603
KKR,2019,85556.47664000001,4220900000.0,20.269723670307283
KKR,2020,104852.2354,4230891000.0,24.782542353371905
KKR,2021,153032.53144,16226040000.0,9.431292628392386
KKR,2022,145205.2587,5704180000.0,25.455939100799764
KKR,2023,21898.927679999997,14499312000.0,1.5103425376321302
KLAC,2018,0.0,4036701000.0,0.0
KLAC,2019,0.0,4568904000.0,0.0
KLAC,2020,0.0,5806424000.0,0.0
KLAC,2021,0.0,6918734000.0,0.0
KLAC,2022,0.0,9211883000.0,0.0
KLAC,2023,0.0,10496056000.0,0.0
KMB,2018,1091358.822,18486000000.0,59.03704543979227
KMB,2019,1127867.05,18450000000.0,61.1310054200542
KMB,2020,1059064.8739999998,19140000000.0,55.33254305120166
KMB,2021,1065237.44,19440000000.0,54.7961646090535
KMB,2022,1100504.776,16952000000.0,64.91887541293063
KMB,2023,1030421.2660000001,17146000000.0,60.09688942027295
KMI,2018,10336895.44902,13318000000.0,776.1597423802373
KMI,2019,11619943.08878,13209000000.0,879.6989241259748
KMI,2020,12114589.9673,11700000000.0,1035.435039940171
KMI,2021,11740411.6146322,16610000000.0,706.8279117779772
KMI,2022,11380568.4317014,19200000000.0,592.7379391511146
KMI,2023,11825386.7862346,15334000000.0,771.1873474784531
KO,2018,0.0,34300000000.0,0.0
KO,2019,0.0,37266000000.0,0.0
KO,2020,0.0,33014000000.0,0.0
KO,2021,0.0,38655000000.0,0.0
KO,2022,0.0,43004000000.0,0.0
KO,2023,0.0,45754000000.0,0.0
KR,2018,0.0,121852000000.0,0.0
KR,2019,0.0,122286000000.0,0.0
KR,2020,0.0,132498000000.0,0.0
KR,2021,0.0,137888000000.0,0.0
KR,2022,0.0,148258000000.0,0.0
KR,2023,0.0,150039000000.0,0.0
KVUE,2021,0.0,15054000000.0,0.0
KVUE,2022,0.0,14950000000.0,0.0
KVUE,2023,0.0,15444000000.0,0.0
L,2018,3140640.146,3886000000.0,808.193552753474
L,2019,3296116.134,14931000000.0,220.7565557564798
L,2020,2571965.584,12583000000.0,204.40003051736468
L,2021,2646368.876,14657000000.0,180.55324254622366
L,2022,2140049.054,14044000000.0,152.38173269723725
L,2023,2049069.366,15901000000.0,128.864182504245
LDOS,2018,0.0,10194000000.0,0.0
LDOS,2019,0.0,11094000000.0,0.0
LDOS,2020,0.0,12297000000.0,0.0
LDOS,2021,0.0,13737000000.0,0.0
LDOS,2022,0.0,14396000000.0,0.0
LDOS,2023,0.0,15438000000.0,0.0
LEN,2018,0.0,20571631000.0,0.0
LEN,2019,0.0,22259561000.0,0.0
LEN,2020,0.0,22488854000.0,0.0
LEN,2021,0.0,27130676000.0,0.0
LEN,2022,0.0,33671010000.0,0.0
LEN,2023,0.0,34233366000.0,0.0
LH,2018,0.0,11333400000.0,0.0
LH,2019,36945.512,11554800000.0,3.1974168311004956
LH,2020,12881.152,13978500000.0,0.9214974425009836
LH,2021,0.0,13136100000.0,0.0
LH,2022,0.0,11863900000.0,0.0
LH,2023,0.0,12161600000.0,0.0
LHX,2018,0.0,6801000000.0,0.0
LHX,2019,0.0,12856000000.0,0.0
LHX,2020,0.0,18194000000.0,0.0
LHX,2021,0.0,17814000000.0,0.0
LHX,2022,0.0,17062000000.0,0.0
LHX,2023,0.0,19419000000.0,0.0
LII,2018,0.0,3883900000.0,0.0
LII,2019,0.0,3807200000.0,0.0
LII,2020,0.0,3634100000.0,0.0
LII,2021,0.0,4194100000.0,0.0
LII,2022,0.0,4718400000.0,0.0
LII,2023,0.0,4981900000.0,0.0
LIN,2018,0.0,14836000000.0,0.0
LIN,2019,0.0,28228000000.0,0.0
LIN,2020,4370910.588,27243000000.0,160.44160290716883
LIN,2021,8001995.164,30793000000.0,259.86409781443837
LIN,2022,8392022.744,33364000000.0,251.52927538664431
LIN,2023,8787322.32,32854000000.0,267.46582820965483
LITE,2018,0.0,1247700000.0,0.0
LITE,2019,0.0,1678600000.0,0.0
LITE,2021,0.0,1742800000.0,0.0
LITE,2022,0.0,1712600000.0,0.0
LITE,2023,0.0,1767000000.0,0.0
LLY,2018,81534.0332,21493300000.0,3.793462762814459
LLY,2019,0.0,22319500000.0,0.0
LLY,2020,23322.406,24539800000.0,0.9503910382317704
LLY,2021,22454.672,28318400000.0,0.792935759082434
LLY,2022,40251.998,28541400000.0,1.4103021575676036
LLY,2023,47574.076,34124000000.0,1.3941529715156489
LMT,2018,122634.91199999998,53762000000.0,2.2810704958892893
LMT,2019,114740.70999999999,59812000000.0,1.918356015515281
LMT,2020,114075.418,65398000000.0,1.7443257897795041
LMT,2021,118084.702,67044000000.0,1.7613015631525566
LMT,2022,102743.324,65984000000.0,1.5570945077594567
LMT,2023,95794.13399999999,67571000000.0,1.417681164996818
LNT,2018,16621621.998077,3534000000.0,4703.345217339275
LNT,2019,13692281.4247432,3648000000.0,3753.3666186247806
LNT,2020,11991359.4140618,3416000000.0,3510.35111652863
LNT,2021,15348803.4540928,3669000000.0,4183.375157833961
LNT,2022,13052082.4508956,4205000000.0,3103.9435079418786
LNT,2023,13023321.5224172,4027000000.0,3234.0008747000747
LOW,2018,0.0,71309000000.0,0.0
LOW,2019,0.0,72148000000.0,0.0
LOW,2020,0.0,89597000000.0,0.0
LOW,2021,0.0,96250000000.0,0.0
LOW,2022,0.0,97059000000.0,0.0
LOW,2023,0.0,86377000000.0,0.0
LRCX,2019,0.0,10044736000.0,0.0
LRCX,2020,0.0,14626150000.0,0.0
LRCX,2021,0.0,17227039000.0,0.0
LRCX,2022,0.0,17428516000.0,0.0
LULU,2018,0.0,3288319000.0,0.0
LULU,2019,0.0,3979296000.0,0.0
LULU,2020,0.0,4401879000.0,0.0
LULU,2021,0.0,6256617000.0,0.0
LULU,2022,0.0,8110518000.0,0.0
LULU,2023,0.0,9619278000.0,0.0
LUV,2018,0.0,21965000000.0,0.0
LUV,2019,0.0,22428000000.0,0.0
LUV,2020,0.0,9048000000.0,0.0
LUV,2021,0.0,15790000000.0,0.0
LUV,2022,0.0,23814000000.0,0.0
LUV,2023,0.0,26091000000.0,0.0
LVS,2018,0.0,13729000000.0,0.0
LVS,2019,0.0,12127000000.0,0.0
LVS,2020,0.0,2940000000.0,0.0
LVS,2021,0.0,4234000000.0,0.0
LVS,2022,0.0,4110000000.0,0.0
LVS,2023,0.0,10372000000.0,0.0
LYB,2018,0.0,38126000000.0,0.0
LYB,2019,9110668.026,34727000000.0,262.35113963198665
LYB,2020,7760790.401000001,27753000000.0,279.63789143516016
LYB,2021,8339427.767,46173000000.0,180.61264736967493
LYB,2022,8261408.4459999995,50451000000.0,163.75113369407939
LYB,2023,8523906.445999999,33336000000.0,255.6967376409887
LYV,2018,0.0,10787800000.0,0.0
LYV,2019,0.0,11547969000.0,0.0
LYV,2020,0.0,1861178000.0,0.0
LYV,2021,0.0,6268447000.0,0.0
LYV,2022,0.0,16681254000.0,0.0
LYV,2023,0.0,22726317000.0,0.0
MA,2018,0.0,21831000000.0,0.0
MA,2019,0.0,24980000000.0,0.0
MA,2020,0.0,23616000000.0,0.0
MA,2021,0.0,29845000000.0,0.0
MA,2022,0.0,22237000000.0,0.0
MA,2023,0.0,25098000000.0,0.0
MAA,2018,0.0,1571346000.0,0.0
MAA,2019,0.0,1641017000.0,0.0
MAA,2020,0.0,1677984000.0,0.0
MAA,2021,0.0,1778082000.0,0.0
MAA,2022,0.0,2019866000.0,0.0
MAA,2023,0.0,2148468000.0,0.0
MAR,2018,0.0,20758000000.0,0.0
MAR,2019,0.0,20972000000.0,0.0
MAR,2020,0.0,10571000000.0,0.0
MAR,2021,0.0,13857000000.0,0.0
MAR,2022,0.0,20773000000.0,0.0
MAR,2023,0.0,23713000000.0,0.0
MAS,2018,0.0,6654000000.0,0.0
MAS,2019,0.0,6707000000.0,0.0
MAS,2020,0.0,7188000000.0,0.0
MAS,2021,0.0,8375000000.0,0.0
MAS,2022,0.0,8680000000.0,0.0
MAS,2023,0.0,7967000000.0,0.0
MCD,2018,0.0,21257900000.0,0.0
MCD,2019,0.0,21364400000.0,0.0
MCD,2020,0.0,19207800000.0,0.0
MCD,2021,0.0,23222900000.0,0.0
MCD,2022,0.0,23183000000.0,0.0
MCD,2023,0.0,25494000000.0,0.0
MCHP,2018,504032.311773,5349500000.0,94.22045271015983
MCHP,2019,408374.97061099997,5274200000.0,77.42879879621553
MCHP,2020,329470.969183,5438400000.0,60.58233472767726
MCHP,2021,407320.22230900003,6820900000.0,59.716492297057584
MCHP,2022,417897.536461,8438700000.0,49.521553848460066
MCHP,2023,472938.201976,7634400000.0,61.94831315833596
MCK,2018,0.0,214319000000.0,0.0
MCK,2019,0.0,231051000000.0,0.0
MCK,2020,0.0,238228000000.0,0.0
MCK,2021,0.0,263966000000.0,0.0
MCK,2022,0.0,276711000000.0,0.0
MCK,2023,0.0,308951000000.0,0.0
MCO,2018,0.0,4443000000.0,0.0
MCO,2019,0.0,4829000000.0,0.0
MCO,2020,0.0,5371000000.0,0.0
MCO,2021,0.0,6218000000.0,0.0
MCO,2022,0.0,5468000000.0,0.0
MCO,2023,0.0,5916000000.0,0.0
MDLZ,2018,13247.400000000001,25938000000.0,0.510733287069165
MDLZ,2019,0.0,25868000000.0,0.0
MDLZ,2020,0.0,26581000000.0,0.0
MDLZ,2021,0.0,28720000000.0,0.0
MDLZ,2022,0.0,31496000000.0,0.0
MDLZ,2023,0.0,36016000000.0,0.0
MDT,2018,0.0,30557000000.0,0.0
MDT,2019,29057.84,28913000000.0,1.0050095112924982
MDT,2020,0.0,30117000000.0,0.0
MDT,2021,0.0,31686000000.0,0.0
MDT,2022,0.0,31227000000.0,0.0
MDT,2023,0.0,32364000000.0,0.0
MET,2018,0.0,1256000000.0,0.0
MET,2019,0.0,69620000000.0,0.0
MET,2020,0.0,67842000000.0,0.0
MET,2021,0.0,68696000000.0,0.0
MET,2022,0.0,68770000000.0,0.0
MET,2023,0.0,66905000000.0,0.0
META,2018,0.0,55838000000.0,0.0
META,2019,0.0,70697000000.0,0.0
META,2020,0.0,85965000000.0,0.0
META,2021,0.0,117929000000.0,0.0
META,2022,0.0,116609000000.0,0.0
